Universidad;Titulo;Autor;Grado;Asesor;Resumen;Año
Universidad Nacional Mayor de San Marcos;Identificación de preferencias académicas universitarias en alumnos de los últimos años de educación secundaria en el colegio particular “Bella Unión” mediante el uso del Análisis Conjunto -Perfil Completo- con el aplicativo estadístico R;De la Cerna Villavicencio, Jhon Frank;Licenciado en Estadística;Medina Merino, Rosa Fátima;Explica la técnica Análisis Conjunto tradicional de perfiles completos, empleando para este fin, un caso práctico, la “identificación de preferencias universitarias en alumnos de los últimos años de educación secundaria”. El diseño del estudio fue experimental, transversal y explicativo. La selección de los estudiantes se dio a través de un muestreo por selección intencionada. Así mismo, el análisis estadístico se realizó a través del programa estadístico R haciendo uso del package Conjoint.;2016
Universidad Nacional Mayor de San Marcos;Modelos de cambio de régimen de transición determinística: Modelos SETAR (Self-Exciting Threshold Autoregressive);Bautista Bautista, Luis Alberto;Licenciado en Estadística;Medina Merino, Rosa Fátima;Desarrolla los modelos de cambio de régimen de transición determinística denominado modelos SETAR, cuya principal característica es su aplicación en series que presentan ciclos límites, frecuencias dependientes de amplitud y fenómenos de salto, que no pueden ser estimadas mediante los modelos lineales de series de tiempo. La metodología empleada se basa en la propuesta por (Tong, 1978) y (Tsay, 1989) que incluye la identificación y estimación de los parámetros estructurales. Por otra parte en la hipótesis de investigación se plantea una comparación entre los modelos SETAR y los modelos GARCH, a fin de determinar el modelo más apropiado para modelar las series económicas.;2016
Universidad Nacional Mayor de San Marcos;El modelo de respuesta no aleatorizada transversal para estudiar el comportamiento de los estudiantes de la FCM frente a preguntas sensibles;Galván Tapia, Jhon Wilver;Licenciado en Estadística;Solano Dávila, Olga Lidia;El modelo de respuesta no aleatorizada transversal propuesto por (Wu, Liang, & Lai, 2008) es aplicado a un estudio en la Facultad de Ciencias Matemáticas de la Universidad Nacional Mayor De San Marcos, para investigar el comportamiento de los estudiantes sobre preguntas sensibles como: copia en los exámenes, apuntes para rendir un examen, consumo drogas para rendir un examen y copia de párrafos obtenidos de otros trabajos. Los resultados se compararon con el método de entrevista directa. La población comprende a todos los alumnos de la facultad matriculados en el semestre 2015-I.;2016
Universidad Nacional Mayor de San Marcos;Modelo triangular de respuesta no aleatorizada: una aplicación para estudiar el comportamiento de los estudiantes de la FCM de la UNMSM frente a preguntas sensibles;Ramirez Carrillo, Rosa Cristina;Licenciado en Estadística;Solano Dávila, Olga Lidia;El modelo triangular de respuesta no aleatorizada (MTRNA) propuesto por Yu, Tian y Tang (Yu, Tian, & Tang, 2008) es aplicado a los estudiantes de la Facultad de Ciencias Matemáticas matriculados en el semestre 2015-I, para investigar comportamientos con respecto a la copia en los exámenes, al uso de notas en teléfono móvil o calculadora durante un examen, uso de drogas para mejorar el rendimiento académico y la presentación de trabajos copiados. Los resultados son comparados con el método convencional de entrevista directa.;2016
Universidad Nacional Mayor de San Marcos;Introducción a los modelos de ecuaciones estructurales;Llactas Abanto, Rudy Eduardo;Licenciado en Estadística;Medina Merino, Rosa Fátima;Describe la herramienta estadística Modelo de ecuaciones estructurales, da a conocer su marco teórico y adicionalmente mostrar de manera básica como es usado en el programa LISREL.;2009
Universidad Nacional Mayor de San Marcos;Modelos espaciales lineales gausianos en el estudio de la variabilidad espacial;Uribe Opazo, Miguel Angel;Licenciado en Estadística;Cambillo Moyano, Emma Norma;"--- Gaussian spatial linear models are used to explain the structure of spatial variability of regionalized random variables. Allowing the construction of thematic maps by interpolation using the technique known as kriging. The estimation of the model parameters is performed using the maximum likelihood method estimators, obtaining estimators non biased and with minimum variance. Nevertheless, the estimation of the model parameters as well as the construction of the thematic maps can be affected by the presence of influential observations, so diagnostics techniques are needed. The goal of this work is to present: the geostatistical method in the study of the spatial variability of regionalized variables using Gaussian linear spatial models; diagnostics techniques to study global and local influence using three perturbation schemes for the response variable which are presented in the literature. Finally, the methodology presented is applied on two real datasets, allowing to evaluate the methodology developed. Keywords: Diagnotics, Geostatistics, Maximum likelihood, Spatial dependence.";2015
Universidad Nacional Mayor de San Marcos;Pronósticos y comparación de una serie de tiempo con cambios estructurales mediante la red neuronal artificial de retropropagación resiliente y modelos no lineales;Cárdenas Garro, José Antonio;Licenciado en Estadística;Kraenau Espinal, Erwin;"In this research an alternative to Box and Jenkins methodology, where you can demonstrate the modeling of nonlinear time series, using parametric and nonparametric approach is proposed methodological approach.

In the parametric approach, we prefer the extension of the methods of Box and Jenkins, ie ARCH,  GARCH, TGARCH models among others, for modeling nonlinear time  series, in which we obtain forecasts for 2012 for the series time: 

       Number of returnees back Peruvians by year by means of air transport.

In the parametric approach not present the method of the Resilient Backpropagation Neural Network for modeling nonlinear time series, in which we obtain forecasts of 2012 to the time series: 

       Number of returnees back Peruvians by year by means of air transport. 

The time series studied for this research presents a structural change during the years of 2000-2003, which leads to the nonlinearity of the series. 

The estimation of the two approaches will be compared and approach that gives better predictions will be chosen, which will choose validation using indicators such as MAD (mean deviation residual) and SSE (sum of the squares of the waste)";2015
Universidad Nacional Mayor de San Marcos;Regresión no paramétrica utilizando spline para la suavización de la estructura de la mortalidad en el Perú;Meza Santa Cruz, Luis Alberto;Licenciado en Estadística;Adriazola Cruz, Rosa Ysabel;"En esta investigación se hace un estudio preliminar de la regresión en general y sus tipos para luego centrarse en el estudio teórico del Modelo de Regresión no Paramétrico Spline, que es un polinomio cúbico por secciones o trozos, demostrándose sus bondades y ductilidad con respecto a los polinomios en general.
Al unir dos polinomios para obtener un polinomio por secciones mayormente el punto de unión no es suave o simplemente no se unen, lo que deriva en cambios bruscos, pero si se utilizan polinomios Spline que es un caso particular de los polinomios por secciones, y que tiene como una de sus propiedades que la primera derivada de la función Spline hace que la unión no sea brusca y la segunda derivada permite la concavidad al unir dos polinomios, lográndose una curva suavizada de tendencia continua.
En las últimas décadas investigadores están utilizando modelos de regresión no paramétricos para suavizar curvas correspondientes a un conjunto de pares de datos, en demografía para hacer aproximaciones de la tendencia de los componentes demográficos tales como la fecundidad, mortalidad y la población propiamente dicha, por ello en la presente investigación se aplica el modelo de regresión no paramétrico Spline en la suavización la curva correspondiente a la estructura de mortalidad por sexo y edad utilizando datos de las defunciones de
14
las Estadísticas Vitales del año 2007 y Censo Nacional de Población del 2007, correspondientes al departamento de Lima.
Se concluye que la suavización de la estructura de la mortalidad con el Spline es adecuado y se sugiere su utilización como una forma alternativa de suavizamiento de dicha estructura.";2013
Universidad Nacional Mayor de San Marcos;Rotación de personal : predicción con modelo de regresión logística multinivel;Quispe Millones, Sandra Giovana;Licenciado en Estadística;Domínguez Cirilo, Wilfredo Eugenio;"It is a turnover analysis in a private company through a multilevel logistic regression model of 2 levels seeking to establish the relationship between worker characteristics, the area in which they work and the termination of employment during the period of six months test set by the company.
Concepts are introduced of generalized linear models, logistic regression and multilevel models that serve as a basis for describing the most important aspects of the multilevel logistic regression and its advantages over single-level models.
The decoupling of workers (first level) nested in areas of the business (second level), are analyzed, identifying the variability between areas (ρ = 0.28) and the profile of the deserter. The results are compared with those obtained with a multiple logistic regression model of one level. Differences were found with respect to input variables marital status, remuneration scale and fringe benefits.
Concepts are introduced generalized linear models, logistic regression and multilevel

KEY WORDS : TURNOVER, OCCUPATIONAL GROUP, LOGISTIC REGRESSION, MULTILEVEL MODEL.";2014
Universidad Nacional Mayor de San Marcos;Modelo de clases latentes multinivel aplicado a un caso;Cotrina Salas, Melissa Sheedy;Licenciado en Estadística;Cambillo Moyano, Emma Norma;"El presente trabajo tiene como objetivo investigar el Modelo de Clases Latentes
Multinivel (MCLM). Este modelo es una extensión muy importante del Modelo de
Clases Latentes (MCL), cuyo objetivo principal es el de construir perfiles, a partir
de un conjunto de variables categóricas observadas; bajo el supuesto de
independencia entre observaciones, lo que frecuentemente es vulnerado si se
analizan datos que presentan cierta jerarquía. El MCLM es un modelo que
permite analizar los datos modificando este supuesto, al incorporar variables
latentes discretas en todos los niveles de la jerarquía, con la finalidad de conseguir
una solución óptima del número de subclases o perfiles que pertenecen a cada
una de estas variables latentes.
Finalmente se utilizó el MCLM para determinar los niveles de depresión de una
muestra de 399 internos pertenecientes a ocho establecimientos penitenciarios del
país, Para el análisis se consideró un MCLM con tres clases latentes en el primer
nivel, tomando en cuenta los resultados anteriores se consideró segmentar a los
establecimientos penitenciarios en tres grupos: el primero, conformado por una
mayor proporción de internos que fueron clasificados como “moderadamente
afectados” por la depresión (58%); el segundo grupo presentó una mayor
proporción de internos “altamente afectados” por esta enfermedad (69%) y el
último grupo, conformado exclusivamente por internas que en su mayoría no
presentaron episodios depresivos (85%).";2015
Universidad Nacional Mayor de San Marcos;El Modelo de respuesta no aleatorizada para estudiar el comportamiento de los estudiantes de la FCM frente a preguntas sensibles;Reyes Liñán, Hilario Manuel;Licenciado en Estadística;Solano Dávila, Olga Lidia;"Los modelos de respuesta no aleatorizada (MRNA) propuesto por (Tian y Liu 2013 y 2014); fueron aplicados en un estudio realizado en la Facultad de Ciencias Matemáticas, para investigar el comportamiento de los jóvenes estudiantes con respecto a las drogas, sexo, alcohol y la copia en los exámenes, los resultados se compararon con el método convencional de entrevista directa. La población objeto de estudio incluye a los estudiantes matriculados en el semestre 2014-I.";2014
Universidad Nacional Mayor de San Marcos;Control estadístico de la calidad aplicado al programa de extensión social de EsSalud, caso : préstamos bancarios a sus trabajadores, período 2006-2009;Dionisio Reyes, Yudalia Juana;Licenciado en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;"--- This thesis aims to describe the concepts and procedures of Statistical Quality Control and to apply this to the analysis of the management of the service of bank loan Social Outreach Program ESSALUD in the period 2006-2009.

First it reviews the concepts and developments related to quality systems, quality management, ISO international standards and tools primarily Statistical Quality Control. These tools contain qualitative techniques and quantitative methods. Among the qualitative techniques we have Brainstorming and Diagram Cause - Effect useful to better understand the case study. The basic quantitative methods are the initial exploratory and descriptive analysis of the database and the Pareto diagram, which identifies the main causes of quality problems.

One of the main statistical tools of Statistical Quality Control is the Control Chart p. One of the new features of the present application is to consider random sampling without replacement from a finite population. For a better understanding and implementation of this graph it also reviews basic concepts of probability theory, inference and sampling. Finally, it presents some conclusions and recommendations.

KEY WORDS: QUALITY, CONTROL CHART, FINITE POPULATION, ATTRIBUTE, SIMPLE RANDOM SAMPLING, PROPORTION.";2014
Universidad Nacional Mayor de San Marcos;Comparación de los modelos logit y probit del análisis multinivel, en el estudio del rendimiento escolar;Ucedo Silva, Victor Hugo;Licenciado en Estadística;Medina Merino, Rosa Fátima;"En el capítulo I se desarrolló el Modelo de Análisis Multinivel. Los Modelos Multinivel constituyen una propuesta realista del análisis de los datos, debido a que los diseños muestrales que se emplean actualmente son complejos.

En el capítulo II se desarrolló el Modelo LOGIT. La regresión Logit utiliza una función de distribución acumulativa (FDA) de tipo logístico. La regresión logística se basa en la suposición de que la variable dependiente categórica refleja una variable subyacente cualitativa (éxito, fracaso) y deduce la función de enlace a partir de la  distribución binomial.

En el capítulo III se desarrolló el Modelo PROBIT, Para la regresión Probit se utiliza una FDA de distribución normal, (modelo Probit en muchas ocasiones se le llame también ""Modelo Normit""). La regresión Probit asume que la variable dependiente categórica refleja una distribución subyacente cuantitativa la cual ha sido recategorizada de modo que se convierte en una variable binaria y deduce la función de enlace de la distribución normal estándar acumulada.

En el capítulo IV se presenta los resultados del Modelo de Análisis Multinivel, con la Función de enlace Probit, (Probit Multinivel) y la Función de enlace Logit (Logit Multinivel) con ayuda del software LISREL. Además se plantean de manera formal los modelos para cada caso y se obtienen la razón de verosimilitud, entre otros indicadores. Por otro lado se obtiene el estadístico de Wald, y tablas de probabilidad para cada uno de los modelos, calculados en el desarrollo de la presente tesis.  Para el análisis se empleó la Base de Datos del Programa Internacional para la Evaluación de Estudiantes (PISA) del año 2009.";2013
Universidad Nacional Mayor de San Marcos;Análisis Factorial Dinámico para la proyección de las Exportaciones en el Perú;Flores Camacho, Christian Fernando;Licenciado en Estadística;Cambillo Moyano, Emma Norma;Este trabajo de tesis se realizó con el objetivo de proyectar las exportaciones mensuales del Perú mediante el Análisis Factorial Dinámico, modelo que consiste en la reducción de la dimensionalidad de las series a ser utilizadas como variables explicativas en la proyección de una serie macroeconómica desde un número grande a un número más pequeño de indicadores o factores. Este modelo fue desarrollado por Sargent y Sims (1977) e implementado por Aguirre y Céspedes (2004). En el Perú, las variables bajo estudio se concentraron en el primer factor al que se le denominó factor macroeconómico, posteriormente, se aplicó un modelo SARIMA para suavizar los errores de estimación y un Análisis de Intervención con el objetivo de disminuir el efecto producido por la caída de las exportaciones peruanas en el 2009 debido a la crisis mundial en ese periodo. Finalmente se obtuvo un modelo interesante el cual otorgaba mayor exactitud en la proyección de las exportaciones en el Perú explicando su variabilidad en un 97.5%.;2013
Universidad Nacional Mayor de San Marcos;Comparación mediante simulación de los métodos EM e imputación múltiple para datos faltantes;Galarza Guerrero, Lourdes Angelica;Licenciado en Estadística;Kraenau Espinal, Erwin;En el siguiente trabajo se presentan dos tratamientos a los problemas suscitados en el análisis de datos con presencia de datos perdidos: El Algoritmo EM basado en la Estimación por Máxima Verosimilitud y la Imputación Múltiple para datos faltantes, ambos métodos presentan ciertas ventajas frente a los métodos de imputación simple que ocasionan la obtención de estimadores distorsionados y sesgados. El algoritmo EM y la Imputación Múltiple se aplican a un conjunto de datos obtenido por simulación, causándole la pérdida de algunos valores con el objetivo de realizar posteriores comparaciones de las estimaciones obtenidas en casos con el conjunto de datos con y sin información faltante.;2013
Universidad Nacional Mayor de San Marcos;Perú: demanda de planificación familiar, en áreas pequeñas;Bravo Alonso, Johnny Iván;Licenciado en Estadística;Vallenas Ochoa, Justo Guillermo;El propósito de este trabajo fue el de estimar las tasa de prevalencia de uso actual de métodos anticonceptivos para los departamentos y provincias del Perú en el año 2007, utilizando datos de la Encuesta Demográfica y de Salud Familiar 2007 (ENDES 2007), obtenido de la pagina del INEI y el Censo de población y vivienda 2007. El método utilizado fue el de combinación lineal, que permite combinar dos fuentes de datos, una de áreas mayores para el cálculo de las tasas de prevalencia departamentales (ENDES 2007) y la otra sobre áreas menores para los porcentajes de mujeres unidas en edad fértil, en cada provincia obtenida del Censo 2007. El requisito principal es que las variables independientes que intervinieron en las estimaciones estuvieran en ambas fuentes. Además se agruparon los departamentos por medio del análisis cluster, sobre las componentes obtenidas por el análisis factorial, con lo cual permitió caracterizar los grupos de departamentos por niveles socioeconómicos, al agrupar los departamentos se logró tener mejores estimaciones para la utilización del análisis discriminante, y determinar las dos variables que más explican el uso actual de métodos anticonceptivos y para confirmar que las variables escogidas son las mejores, se utilizó la regresión logística. Las tasas de prevalencia de uso actual de métodos anticonceptivos a nivel departamental y provincial resultaron de combinar linealmente las tasas de los grupos de departamentos con los ponderadores departamentales y provinciales del Censo 2007. Este método permitió calcular las tasas de prevalencia para los 25 departamentos y las 195 provincias. Además permitió estimar el número de usuarias actuales para esos niveles. Las tasas más bajas fueron para los departamentos de Huancavelica (68,3%), Loreto (68,4%), Huánuco (68,5%), Ucayali y Cusco (68,7%), entre otros.;2010
Universidad Nacional Mayor de San Marcos;Modelo de respuesta aleatorizada : una aplicación a estudiantes de la Facultad de Ciencias Matemáticas de la Universidad Nacional Mayor de San Marcos;Canseco Valdez, Patricia Gianina;Licenciada en Estadística;Solano Dávila, Olga Lidia;Este trabajo de investigación presenta la teoría y la aplicación del Modelo de Respuesta Aleatorizada. El Modelo de Respuesta Aleatorizada Estratificada propuesto por Kim y Elam (2003) se aplicó en una encuesta realizada en la Facultad de Ciencias Matemáticas, para investigar el comportamiento de los jóvenes con respecto a las drogas, sexo, alcohol y hurto, estos resultados fueron comparados con el Método Convencional de entrevista directa. La población en estudio comprende a los Alumnos Matriculados en el Semestre 2009-II.;2009
Universidad Nacional Mayor de San Marcos;"Modelo Rasch para estimar el nivel de las funciones cognoscitivas en la escala ""mini mental state examination""";Acevedo Minaya, César Augusto;Licenciado en Estadística;Cambillo Moyano, Emma Norma;La evaluación de un instrumento psicométrico, bajo la teoría clásica de los test, brinda información sobre la confiabilidad y la validez del instrumento, también provee información de su capacidad predictiva si se compara con un criterio de referencia. El análisis aplicado a un instrumento bajo el modelo Rasch brinda información adicional como el nivel de dificultad del instrumento en función de la dificultad de los ítems que lo componen, además se obtienen estimaciones invariantes y comparables sobre el atributo evaluado por el instrumento para los individuos, a pesar que los sujetos provengan de diferentes grupos poblacionales. Los resultados obtenidos al aplicar el modelo Rasch en el Mini Mental State Examination, determinaron que el instrumento posee una baja dificultad teniendo una gran precisión para el diagnóstico del nivel cognoscitivo considerado como deterioro severo, identificando como ítems de mayor dificultad aquellos que comprenden el cálculo, la evocación y la praxis, no ajustándose al modelo Rasch.;2010
Universidad Nacional Mayor de San Marcos;La Complementariedad del modelo log-lineal y del análisis de correspondencia en el estudio de los factores médicos, sociales y de sexualidad en adolescentes con presencia de infección vaginal;Pillaca Ortega, Raymundo Ismael;Licenciado en Estadística;Santos Falcón, Gladys Carmela;El presente trabajo de investigación tiene como objetivo explicar el comportamiento de los factores médicos, sociales y de sexualidad que están asociados al desarrollo de infecciones vaginales en adolescentes de 14 a 19 años del Centro de Salud San Fernando. Para lograr nuestros objetivos se utilizó concretamente dos métodos muy eficaces para el estudio: el análisis log-líneal y el análisis de correspondencia. como resultado de dicho trabajo se ha analizado su complementariedad y sobre todo donde radica analíticamente dicha complementariedad.;2003
Universidad Nacional Mayor de San Marcos;Factores importantes que determinan el ingreso a la Universidad Nacional Mayor de San Marcos, 2003;Moina Fuentes, Jose Romualdo;Licenciado en Estadística;Solano Dávila, Olga Lidia;El presente estudio intenta determina las variables más importantes al momento de explicar mejor el éxito en el examen de Admisión (para este caso entiéndase como éxito el ingreso a la Universidad Nacional Mayor de San Marcos). A fin de cumplir con los objetivos planteados se aplicó el Modelo de Regresión Logística. Para esto se utilizó la información de la Encuesta a los Postulantes Sanmarquinos 2003 proporcionada por la Oficina Técnica del Estudiante (OTE) y la información que se obtuvo de la Ficha que el postulante llenó al momento de Inscribirse. Esta última fue proporcionada por la Comisión Ejecutiva de Admisión (CEA). De acuerdo a los resultados de este análisis, las variables que más influyen en el examen de admisión son: modalidad a la que postula, el colegio de procedencia, la cantidad de veces que ha postulado, el área académica a la que postula y el promedio general en la educación secundaria.;2003
Universidad Nacional Mayor de San Marcos;Método de clasificación para evaluar el riesgo crediticio : una comparación;Vigo Chacón, Geraldine Judith;Licenciado en Estadística;Cambillo Moyano, Emma Norma;"--- Two classics methods of classification are compared: Analysis of Logistic Regression and Classification Trees with the method of Neural Networks. The comparison realized through his power of classification and prediction of the models obtains in the evaluation of credit risk, Neural Networks is the best method, because it has high power of classification and prediction. For the analysis used a database of credit risk. Likewise found the advantages and disadvantages in the use of each method. 
-- Key Words: Analysis Logistic Regression, Classification Trees, Neural Networks.";2010
Universidad Nacional Mayor de San Marcos;Componentes principales mediante el método robusto MCD: Matriz de covarianzas de determinante mínimo;Hualpa Benavente, Flor Patricia;Licenciado en Estadística;Gómez Ticerán, Doris Albina;"--- This research addresses the problem of lack of robustness, by replacing the covariance matrix obtained with the classical method for the covariance matrix obtained with the robust MCD method (Todorov and Filzmoser, 2009). The robust method MCD: Minimun Covariance Determinant, involves making estimates for the mean vector and covariance matrix from the selection of a subsample obtained from the resampling of the data set under study, whose main characteristic is that it has the covariance matrix with the minimum determinant.
Many times, the statistical analysis in the presence of outliers, by standard methods, can be misleading because of the sensitivity of these methods, which is why the objective of this paper is to present the methodology of the MCD estimators in order to achieve the ""robustified covariance matrix"" which will be used to perform Principal Component Analysis on data sets with the presence of outliers.
We illustrate the methodology of the theory and application, for two sets of data, research results in the Botany (Quinteros, 2010 and Gomez, et. Al., 2008), we analyze the behavior of the Principal Components with the MCD method and we compare it to the classic methodology. It is determined that the principal components obtained by the MCD method allows to find better indicators for data sets with outliers.

-- Keywords: Minimum Covariance Determinant, MCD, Principal Components, Robust Estimation, Scatter Matrix.";2012
Universidad Nacional Mayor de San Marcos;Medidas de diagnóstico para identificar observaciones influyentes en análisis de componentes principales comunes;Figueroa Agüero, Jeanette;Licenciado en Estadística;Gómez Ticerán, Doris Albina;"-- We present measures to detect and identify influential observations, which have been widely developed in the area of robust and mainly in the context of linear regression models, whose story line, include the work of Belsley (1982), Cook (1986), Atkinson (1986) among others. The Common Principal Component Model by Flury (1984) for several groups of multivariate observations assume that the transformed variables in this model, with major axes equal in all groups but different covariance matrices along common axes groups. In this paper, we present measures for identifying influential observations when the data follow the model of. Is also aligning the diagonal elements of the matrix of local influence of the diagonal elements of the matrix leverage, so allow us to detect sets of observations which coincide simultaneous effects in the identification of these influential observations and illustrated with some applications in botany and agriculture.
The method is based on finding a common structure, a rotation (common), which diagonalice covariance matrices of the original data simultaneously in all populations, from the comparison of covariance matrices. The hypothesis for the common basic structure of covariance matrices (positive definite) for populations is: , where: is an orthogonal matrix of eigenvectors, are diagonal matrices of eigenvalues and is the covariance matrix of the th -population.";2010
Universidad Nacional Mayor de San Marcos;Estimación por mínimos cuadrados ponderados en modelos lineales generalizados;Gonzales King-Keé, Karin Cecilia;Licenciado en Estadística;Sin registro;"-- In this work the metod of weighted least squares is applied as an alternative for estimating parameters in the Generalized Linear Models, and particularly, for the case of response variable with multimomial and Poisson distributions using the theory developed by Grizzme, Starmer y Koch.
Beginning with the General linear model it is introduced the Generalized linear models and it is stablished the funtion formations for the response variables with multinomial and poisson distributions.";2001
Universidad Nacional Mayor de San Marcos;Modelo de regresión de Cox usando splines;Flores Flores, Claudio Jaime;Licenciado en Estadística;Bravo Quiroz, Antonio;"-- In many clinical studies, Cox proportional hazard model is very common to use, it assumes
proportional hazard and restricts the log hazard ratio to be linear in the covariates; these
asumptions can not be veriﬁed. In this way, a nonlinear functional form of the covariates
eﬀect can be approximated by a spline function. In this paper, we present the methodology
and an application of Cox model using splines, particularly regression splines and P-splines,
to approximate the nonlinear functional form of the eﬀect of covariates on the hazard function. As an application, we analyse data from patients with NHL to determine prognostic
factors for overall survival. These results show that the eﬀect of continuous covariates as:
hemoglobin, leukocytes, lymphocytes and LDH have a nonlinear form with the log hazard
ratio.
-- Keywords: Cox model, regression splines, P-spline, NHL.";2011
